S.No,Book Id,Author,Title,Genre,Language,Publisher,Year,Book Price
248,BK00248,Harbans Singh,Maharaja Ranjit Singh,Biography,Tamil,Sikh Pub.House,1985,1999
249,BK00249,Sri Ramakrishna Math,"The Master And The
Disciple",Philosophy,Tamil,Sri Ramakrishna Math,1950,1199
250,BK00250,Toru Dutt,"Ancient Ballads And
Legends of Hinudstan",Fiction,Tamil,Kitabistan,1965,1599
251,BK00251,Dr J. C. Tavadia,Indo-Iranian Studies I,Biography,Tamil,"Prabhat Kumar
Mukherjee Santiniketan Press, Birbhum.",1979,799
252,BK00252,Asaf A.A. Fyzee,"Outlilnes of
Muhammadan Law",Philosophy,Tamil,Oxford Press,1964,1999
253,BK00253,Alfred Lilienthal,What Price Israel,Biography,Tamil,"Henry Renery Company,
Chicago",2014,1899
254,BK00254,Wilfred Wellock,"Gandhi As a Social
Revolutionary",Society,Hindi,"Sarvodaya
Prachuralayam",1953,1199
255,BK00255,Philip K. Hitti,History of the Arabs,Fiction,Hindi,William co.,1953,3299
256,BK00256,Nejla Izzeddin,The Arab World,Fiction,Hindi,"Henry Regnery
Company, Chicago",2004,2399
257,BK00257,"F.Le Gros Clark & N.W.
Pirie","Four Thousand Million
Mouths",Society,Hindi,Oxford University Press,1945,1999
258,BK00258,Reginald Reynolds,To Live in Mankind,Cultural,Hindi,Andre Deutsch Ltd.,1977,1299
259,BK00259,Heather J. Harvey,"Consultations And
Cooperation in The Commonwealth",Biography,Tamil,Oxford University Press,1948,1999
260,BK00260,J.N. Sahni,Across Twentieth Parallel,Biography,Tamil,R.N.Sahni,2005,3299
261,BK00261,D.Spencer Hatch,"Toward Freedom From
Want",Biography,English,Oxford University Press,1976,899
262,BK00262,K.Bharatha Iyer,Art & Thought,Cultural,English,Luzac & Company,1956,2699
263,BK00263,S.R. Sharma,"Our Heritage And Its
Significance",Cultural,Hindi,Hind Kitabs Ltd.,2010,2799
264,BK00264,Dr. R. Shamasastry,Kautilya's Arthasastra,Biography,Hindi,Raghuveer Printing Press,1964,1699
265,BK00265,James Tod,"Annals & Antiquities of
Rajasthan",Cultural,Hindi,"Routledge & Kegan Paul
Ltd. , London",2002,2799
266,BK00266,"R.C. Majumadar &
Pusalker",The Classical Age,Society,Telugu,Bharatiya Vidya Bhavan,1956,899
267,BK00267,D.R. Gadgil,"Poona _ A Socio
Economnic Survey Part I - Economic",Economics,Telugu,Aryabhushan Press,2000,1699
268,BK00268,Haridas Bhattacharyya,"The Cultural Heritage of
India Vol.III- the Philosophies",Cultural,Telugu,Institute of Culture,1982,1899
269,BK00269,G.S. Ghurye,Indian Costume,Cultural,Telugu,The Popular Book Depot.,1962,499
270,BK00270,Krishnalal Shridharani,"Story of the Indian
Telegraphs",Cultural,English,Posts & Telegraphs Dept.,2018,2599
271,BK00271,K.C. Armstrong,Lord of Arabia,Politics,English,"Khatat's College Book
Cooperative",1941,2499
272,BK00272,Rabindranath Tagore,Creative Unity,Literature,English,Macmillan & Co.,1957,1999
273,BK00273,Nalin C.Ganguly,Raja Ram Mohan Roy,Biography,English,"Y.M.CA. Publication
House",1991,1099
274,BK00274,Eric Shipton,"The True Book About
Everest",Cultural,English,Frederick Muller,1980,2799
275,BK00275,M.K. Gandhi,"The Removal of
Untouchability",Biography,English,Navajivan Pub.,2007,3499
276,BK00276,N.Gangulee,"Indians In The Empire
Overseas",Cultural,English,"New India Publishing
House, London",1989,1599
277,BK00277,John Hunt,The Ascent of Everest,Cultural,English,Hodder & Stoughton,2011,2299
278,BK00278,S.C. Aggarwal,Industrial Housing In India,Cultural,English,Roxy Press,1968,1399
279,BK00279,Pub. Division,"Speeches of Maulana
Azad",Biography,English,Pub. Division,1950,599
280,BK00280,Eleanor Roosevelt,"India & The Awakening
East",Biography,English,"Hutchinson Stratford
Place, London",1948,1799
281,BK00281,Paul Bauer,Kanchenjunga Challenge,Cultural,Hindi,"William Kimber, London",1997,3199
282,BK00282,E.M. Hough,"The Cooperative
Movement in India",Society,Hindi,Oxford Press,2017,2799
283,BK00283,Henry R. Zimmer,Hindu Medicine,Education,Hindi,The Johns Hopking Press,1995,3399
284,BK00284,Margarita Barns,The Indian Press,Cultural,Hindi,"George Allen & Unwin
Ltd.",2004,3199
285,BK00285,Eleanor Morton,"Women Behind Mahatma
Gandhi",Historical Fiction,Hindi,Reinhardt Pub.,1961,3499
286,BK00286,G.H.Westcott,"Kabir And The Kabir
Panth",Biography,Tamil,Susil Gupta Ltd.,2014,1499
287,BK00287,R.S.Pandit,"Mudra-Rakshasa or the
The Signet Ring",Philosophy,Tamil,New Book Company,2011,999
288,BK00288,Pub. Divison,"Speeches of President
Rajendra Prasad",Biography,Tamil,Pub. Division,2019,1299
289,BK00289,Publication Division,Panchsheel,Biography,Tamil,The Pub. Division,1986,2099
290,BK00290,L. Oppenheim,International Law Vol. (I),Cultural,Telugu,Longmans,1972,2799
291,BK00291,L. Oppenheim,International Law Vol. (II),Cultural,Telugu,Longmans,1989,699
292,BK00292,K.M. Munshi,"Indian Inheritance Vol. III
(2copies)",Cultural,Telugu,Bharatiya Vidya Bhavan,1970,2799
293,BK00293,P.C. Roy,The Mahabharata Vol.. VII,Fiction,Telugu,Oriental Pub.,2020,1199
294,BK00294,Sudhir Khastgir,Myself,Biography,Telugu,Sudhir Khastgir,1978,1599
295,BK00295,Wasfi Zakareyah,"Suez Canal
(Nationalisation & After)",Biography,English,Lok Sabha Secretariat,1969,2399
296,BK00296,Wasfi Zakareyah,"The Constitution of The
Islamic Republic of Pakistan",Biography,English,Pak. Min. of Law,1973,2399
297,BK00297,LOK Sabha Secretariate,"The South-East Asian
Collective Defence Treaty",Biography,English,Sabha Secretariate,1957,2699
298,BK00298,LOK Sabha Secretariate,"The Colombo Plan for
Cooperative Economic Development in South- East Asia",Biography,English,"R.E. Owen, Govt. Printer",1969,699
299,BK00299,"Franz H. Michael &
George E. Taylor","The Far East in The
Modern World",Biography,English,Methuen & Co. Ltd.,1990,3399
300,BK00300,Prabhudas Gandhi,"My Childhood With
Gandhi",Historical Fiction,English,"Navajivan Publishing
House",2002,599
301,BK00301,M.K. Gandhi,"Economic and Industrial
Life And Relations Vol.. II & II",Society,English,Navajivan Pub.,1990,2199
302,BK00302,"T.E.M. Mckitterick &
Kenneth Younger","Fabian International
Essays",Cultural,English,"The Hogarth Press,
London",1953,3299
303,BK00303,M.S. Randhawa,The Krishna Legend,Cultural,Tamil,Lalit Kala Akadami,1984,2699
304,BK00304,Mulk Raj Anand,The Hindu View of Art,Cultural,Tamil,Asia Publishing House,1957,1399
305,BK00305,"Indian Council of
Agricultural Research",Rice in India,Cultural,Tamil,I.C.A.R,2008,899
306,BK00306,"O.C. Ganguly & A.
Goswami",The Art of The Chandelas,Cultural,Tamil,Rupa & Co.,1969,1799
307,BK00307,Ananda Coomaraswamy,Introduction To Indian Art,Cultural,Tamil,"The Theosophical
Publishing House",1951,3199
308,BK00308,Bharatiya Vidya Bhavan,"The Struggle for Empire
Vol.. IV",Fiction,Tamil,Bharatiya Vidya Bhavan,2019,2199
309,BK00309,Bhagavan Das,"Essential Unity of All
Religions",Philosophy,Tamil,"Theosophical Publishing
House",2019,1499
310,BK00310,Jamini Roy,Art of Jamini Roy,Cultural,Tamil,"Dhoomi Mal Dharanm
Das",1956,2699
311,BK00311,Basub Tagore,Art of Basub Tagore,Cultural,Tamil,"Dhoomi Mal Dharanm
Das",2010,3399
312,BK00312,W.H. Morris-Jones,Parliament In India,Society,Hindi,"Longmans Green & Co.
Ltd., London",1973,3499
313,BK00313,Chitta Prasad,"Contemporary Woodcuts
from India",Cultural,Hindi,Harold Leventhal,2002,2699
314,BK00314,P.R. Ramachandra Rao,The Art of Nagarjunikonda,Cultural,Hindi,Rachana,1953,499
315,BK00315,P.R. Ramachandra Rao,Worlds Great Religions,Cultural,Hindi,"Time Incorporated, New
York",1957,999
316,BK00316,"John Charles Edward
Bowen",The Golden Pomegranate,Cultural,Tamil,Thacker & Co.,2011,3499
317,BK00317,Bimalendu Dhar,"The Sterling Balances of
India",Cultural,Tamil,Nababharat Publishers,1950,2599
318,BK00318,Ajit Mookerjee,Modern Art in India,Cultural,English,"Oxford Book & Stationary
Co.",1999,399
319,BK00319,Prof. Gulab Rai,"Seth Govinddas
Abhinandan Granth",Fiction,English,Seth Govinddas Shathi,2003,1599
320,BK00320,R.K. Karanjia,The Dagger of Israel,Biography,Hindi,Blitz Publication,1964,599
321,BK00321,Peoples Publishing House,Rebellion 1857 1857,Fiction,Hindi,People's Pub. House,1997,3499
322,BK00322,Pandit Sunderlal,The Gita & The Quran,Cultural,Hindi,"Institute of Indo-Middle
East Cultural Studies",1944,1299
323,BK00323,O.C. Gangoly,The Art of the Pallavas,Cultural,Telugu,Rupa & Co.,1969,2999
324,BK00324,"Indian Council of
Agricultural Research",The Mango,Education,Telugu,"The Indian Council of
Agriculturla Research",1955,1899
325,BK00325,"Dr. Jack Schubert and Dr.
Ralph E.Lapp","Radiation- What it is and
How It Affects You",Education,Telugu,"Heinemann, London",1996,699
326,BK00326,K.M. Munshi,Saga of Indian Sculpture,Cultural,Telugu,Bharatiya Vidya Bhavan,1954,1599
327,BK00327,Moti Chandra,Mewar Paintings,Cultural,Telugu,Lalit Kala Akademi,1964,799
328,BK00328,Devendra P.Varma,The Gothic Flame,Biography,English,"Morrisom and Giba Ltd.,
London",1991,1999
329,BK00329,D.V. Tahmankar,Lokamanya Tilak,Biography,English,"John Murray, London",1973,1499
330,BK00330,M.G. Gupta,"Aspects of Indian
Constitution",Biography,English,Central Book Depot,1942,2599
331,BK00331,P.D. Saggi,"life & Work of Srdar
Vallabhbhai Patel",Biography,English,Overseas Pub.,2003,3399
332,BK00332,Dr. P.C. Biswas,"Santals of The Santal
Parganas",Society,English,"Bharatiya Adimjati Sevak
Sangh",1983,3399
333,BK00333,"Srimat Puragra
Parampanthi","Modern Leaders on
Religion",Philosophy,English,"Srimat Puragra
Parampanthi",1990,1899
334,BK00334,Radha Kumud Mookerji,"A History of Indian
Shipping",Fiction,English,Orient Longmans,2013,799
335,BK00335,K.M. Paniikkar,India And China,Biography,English,Asia Pub.,1988,799
336,BK00336,J.V. Furtado,Bombay the Beautiful,General,English,Thacker & Co.,2011,899
337,BK00337,Daniel Thorner,"The Agrarian Prospect in
India",Society,English,University Press,1964,2099
338,BK00338,"Planning Commission,
Govt of India","The New India( Progress
Through Democracy)",Economics,English,Macmillan Pub.,1977,1099
339,BK00339,E.J. Rapson,"The Cambridge History of
India Vol..1",Fiction,Hindi,S. Chand & Co.,2006,2699
340,BK00340,Richard Burn,"The Cambridge History of
India Vol.. IV The Mughul Period",Fiction,Hindi,"S. Chand & co., London",2003,799
341,BK00341,H.H. Dodwell,"The Cambridge History of
India Vol.. (v)",Fiction,Hindi,"S. Chand & co., London",1940,2799
342,BK00342,John Derry King,"South East Asia in
Perspective",Biography,Hindi,The Micmillan Company,1960,1199
343,BK00343,Chester Bowles,"Americna Politics in A
Revolutionary World",Biography,Hindi,Harvard University Press,1993,3199
344,BK00344,"James Talboys Wheller
And Michael Macmillan","European Travellers in
India",Cultural,Tamil,Susil Gupta Ltd.,2007,2599
345,BK00345,Bharatan Kumarappa,"The Hindu Conception of
The Deity",Philosophy,Tamil,Luzac & co.London,2008,399
346,BK00346,"Francis Watson & Maurice
Brown",Talking of Gandhi,Historical Fiction,Tamil,Orient Longmans,2020,3499
347,BK00347,B.S. Rao,"Surveys of Indian
Industries (Vol..1)",Economics,Tamil,Oxford University Press,1961,1899
348,BK00348,"Charles Henry
Alexandrowicz","Constitutional
Development in India",Biography,Telugu,Oxford University Press,1966,1599
349,BK00349,Myron Weiner,Party Politics in India,Biography,Telugu,"Princeton University
Press",2020,999
350,BK00350,M.K. Gandhi,"Thoughts on National
Language",Cultural,Telugu,"Navajivan Publishing
House",1952,1699
351,BK00351,Kshitis Roy,Sino-Indian,Biography,Telugu,Visvabharati Santiniketan,2015,3499
352,BK00352,P.C. Roy.,The Mahabharatya Vol. VI,Fiction,English,Oriental Pub.,2018,1199
353,BK00353,K.R.Kulkarni,"Agricultural Marketing in
India Vol..1",Economics,English,"The Co-Operators' Book
Depot",2006,2199
354,BK00354,Dr. Sunil Chandra Ray,"Early History & Culture of
Kashmir",Fiction,English,U.N. Dhur & sons Private,1972,3299
355,BK00355,Sahitya Akademi,Indian Literature,Literature,English,Sayhitya Akademi,2015,1599
356,BK00356,N.K. Nigam,Delhi in 1857,Biography,English,S. Chand & Co.,1947,999
357,BK00357,Madam Mohan Varma,A Saint's Call to Mankind,Cultural,English,M.M. Varma,1955,3299
358,BK00358,Sir M Gwyer & Apa Dorai,"Speeches And
Documents on The Indian Constituion Vol.. (I0 & II)",Biography,English,Oxford Press,1961,1399
359,BK00359,Radha Kumud Mookerji,Hindu Civilization Part (I),Fiction,English,Bharatiya Vidya Bhavan,1997,799
360,BK00360,Radha Kumud Mookerji,Hindu Civilization Part (II),Fiction,English,Bharatiya Vidya Bhavan,1951,1299
361,BK00361,H.H. Dodwell (Ed.),"The Cambridge History of
India Vol.. III",Fiction,Tamil,S.Chand & Co.,1958,3199
362,BK00362,K.R. Kulkarni,"Agricultural Marketing in
India Vol..II",Economics,Tamil,"The Co-operators's Book
Depot",1940,999
363,BK00363,John Trumbull,American Heritage,Cultural,Tamil,American Heritage Pub.,1998,1899
364,BK00364,P.N. Sharma,"In Side Pak. Occupied
Kashmir",Biography,Tamil,Delhi Press,1984,2299
365,BK00365,Dr. Biman Bihari Majumdar,"Gandhian Concept of
State",Biography,Tamil,M.C. Sarkar & Sons,2001,2999
366,BK00366,Iswara Dutt,My Portrait Gallery,Biography,Tamil,Triveni Publishers,2020,3099
367,BK00367,John D. Yohannan,"A Treasury of Asian
Literature",Literature,Tamil,Phoneix Pub.,1969,2399
368,BK00368,P.C. Roy,"The Mahabharata Vol..
VIII & V",Fiction,Tamil,Oriental Pub,1977,2499
369,BK00369,J.N. Kapoor,Current Hindi Self-Taught,Education,Tamil,Vidya Mandat,1960,2099
370,BK00370,Rabindranath Tagore,The Herald of Spring,Literature,Hindi,John Murray,1945,1399
371,BK00371,V.L. Pandit,The Evolution of India,Fiction,Hindi,Oxford University Press,1966,3199
372,BK00372,Louis Fischer,Russia Revisted,Biography,Hindi,Jonathan Cape,1962,2399
373,BK00373,S.Lall,Revision of The Charter,Biography,Hindi,Pradeep Publicaiton,1982,1499
374,BK00374,S.C.Aggarwal,"Recent Developments In
Housing",Economics,Tamil,Asian Book Agency,1947,2999
375,BK00375,R.P. Masani,The Five Gifts,Biography,Tamil,Collins pub.,2015,2399
376,BK00376,A. Appadorai,"The Use of Force in
International Relations",Biography,English,Asia Publishing House,1947,1199
377,BK00377,M.S. Deshpande,"Light of India Message of
Mahatma",Historical Fiction,English,Wilco Publishing House,1959,699
378,BK00378,Nandalal Bose,An Album,Cultural,Hindi,"Santiniketan Asramik
Sangha",1943,899
379,BK00379,Syed Abdul Latif,"An Outline of the Cultural
History of India",Cultural,Hindi,"The Institute of Indo-
Middle East Cultural Studies",2004,1599
380,BK00380,Dr. B.A. Saletore,"India's Diplomatic
Relations with West",Biography,Hindi,The Popular Book Deport,1995,999
381,BK00381,S.C. Dube,India's Changing Villages,Biography,Telugu,"Routledges And Kegan
Paul",1985,599
382,BK00382,Jayaprakash Narayan,Towards A New Society,Biography,Telugu,"Congress for Cultural
Freedom",1956,1799
383,BK00383,S.R. Sastri,Saral Hindi Vyakaran,Fiction,Telugu,"Dakshin Bharat Hindi
Prachar Sabha",1952,1599
384,BK00384,Jagdish Chander Jain,"Saral Hindi Pathmala part
(IV)",Fiction,Telugu,Orient Longmans,1973,3199
385,BK00385,"Hindi Parchar Sabaha
Madras",Char Ankhen,Fiction,Telugu,Hindi Parchar Sabha,1949,2299
386,BK00386,J.B.S. Haldane,"The Unity and Diversity of
Life",Biography,English,Pub. Division,2017,1099
387,BK00387,Chester Bowles,Ambassador's Report,Biography,English,"Cohhins Clear- Type
Press, London",2013,1199
388,BK00388,Rom Landau,Islam And The Arabs,Fiction,English,"George Allen & Unwin
Ltd.",2005,1499
389,BK00389,H.A.R. Gibb,Modern Trends in Islam,Cultural,English,William B.Dana,1958,2599
390,BK00390,R.K. Karanjia,Arab Dawn,Politics,English,Blitz Publication,1966,999
391,BK00391,S.L. Poplai & P. Talbot,India And America,Biography,English,Indian Community,1967,2699
392,BK00392,Anand Lall,Seasons of Jupiter,Cultural,English,Jonathan Cape,2004,2799
393,BK00393,H.W. Heckstall- Smith,"Atomic Radiation
Dangers And What They Mean To You",Cultural,English,J.M. Dent & sons Ltd.,1944,999
394,BK00394,P.C. Ray,"Authobiography of A
Bengali Chemist",Biography,English,Orient Book Company,2010,1599
395,BK00395,Wolsely Haig,"Cambridge History of
India Vol.. III",Fiction,Hindi,S.Chand & Co.,1972,2799
396,BK00396,W.G. Archer,Central Indian Painting,Cultural,Hindi,Faber & Faber Ltd.,1977,1399
397,BK00397,Asok Chanda,Indian Administration,Society,Hindi,George Allen & Unwin,2018,1099
398,BK00398,Rathindranath Tagore,On The Edges of Time,Literature,Hindi,Orient Longmans,1954,899
399,BK00399,Surendra Nath Sen,"The Military System of
The Marathas",Fiction,Hindi,Orient Longmans,2002,1399
400,BK00400,Raghubir Chakravarti,"Human Rights & The
United Nations",Society,Tamil,Progressive Pub.,1998,2399
401,BK00401,Philip Toynbee,The Fearful Choice,Biography,Tamil,Victor Gollancz,1965,2099
402,BK00402,Edward Conze,Buddhist Wisdom Books,Cultural,Tamil,George Allen & Unwin,1998,2599
403,BK00403,Jules Moch,Human Folly,Cultural,Tamil,Voctor Gollancz Ltd,2010,1399
404,BK00404,R. Prawer Jhabvalal,Esmond In India,Literature,Telugu,"George Allen & Unwin
Ltd.",1945,1099
405,BK00405,Prof. Humayan kabir,Maulana Azad Memorial,Biography,Telugu,William B.Dana,1966,3099
406,BK00406,Maulana Abul Kalam Azad,India Wins Freedom,Biography,Telugu,Orient Longmans,1985,499
407,BK00407,"Haridas Mukherjee & Uma
Mukherjee","Bipin Chandra Pal And
India's Struggle For Swaraj",Biography,Telugu,Firma K.L. Mukhopadhyay,1989,1399
408,BK00408,UNSCo,"Traditional Cultures in
South-East Asia",Cultural,Telugu,Vasanta Press,1962,599
409,BK00409,Chaman Lal,India And Japan,Biography,English,The V.V.R. Institute,1999,1499
410,BK00410,Madan Gopal Gupta,"International Relations
Since 1919",Biography,English,"Chaitanya Publishing
House",1941,2099
411,BK00411,G. Borkar,"Health In Independent
India",Society,English,"Ministry of Health. Govt.
of India",1954,1199
412,BK00412,"Rajeshvar Prasad Narain
Sinha",Our Birds,Cultural,English,Pub. Division,1959,399
413,BK00413,Iqbal Singh,Rammohan Roy Vol.. I,Biography,English,Asia Pub.,1975,1399
414,BK00414,Madan Gopal Gupta,"International Relations
since 1919 part I & part II",Biography,English,Chaitanya Pub.,1982,3499
415,BK00415,Edi Khin,"Major Governments of
Asia",Biography,English,Cornell University Press,2014,2299
416,BK00416,H.Venkatsubbiah,"Indian Economy since
Independence",Economics,English,Asia Publishing House,1996,2499
417,BK00417,M.C. Chagla,"The Individual And The
State",Biography,English,Asia Publishing House,2019,1099
418,BK00418,"Indian Council of Wolrd
Affairs","Defences And Security in
The Indian Ocean Area",Defence,Tamil,Asia Publishing House,1988,1999
419,BK00419,Pauling,No More War!,Defence,Tamil,"Victor Gollancz Ltd.
London",2014,1199
420,BK00420,Nayantara Sahgal,A Time To Be Happy,Literature,Tamil,"Victor Gollancz Ltd.
London",1979,1599
421,BK00421,bertrand Russell,"Common Sense And
Nuclear Warfare",Defence,Tamil,William B.Dana,2016,2399
422,BK00422,B.S. Rao,"Surveys of Indian
Industries",Economics,Tamil,Oxford University Press,2016,599
423,BK00423,L.F. Rushbrook Williams,The Black Hills,Literature,Tamil,Weidenfeld & Nicolson,1953,2999
424,BK00424,Asaf A.A. Fyzee,Conferences Sur L'Islam,Cultural,Tamil,"Central National De La
Recher de Scientific",1982,1399
425,BK00425,Dr. S.N. Sen,The Great Rising of 1857,Biography,Tamil,The Publishing Division,1980,999
426,BK00426,Sushil Kumar De,"The Megha - Duta of
Kalidasa",Literature,Hindi,Shitya Akademi,1962,2499
427,BK00427,Jamila Bhushan,"The Costumes and
Textiles of India",Cultural,Hindi,Taraparavala,1958,3499
428,BK00428,W.G. Archer,India and Modern Art,Cultural,Hindi,"George Allen & Unwin
Ltd.",1947,1099
429,BK00429,Naresh Chandra Roy,The Civil Service In India,Cultural,Hindi,Firma K.L. Mukhopadhyay,2011,1599
430,BK00430,Khushwant Singh,Train To Pakistan,Literature,Tamil,Chatto & Windus,1979,3499
431,BK00431,Philip K Hitti,Syria -A Short History,Politics,Tamil,William B.Dana,2006,599
432,BK00432,Philip K. Hitti,Syria A short History,Politics,English,William B.Dana,1959,2099
433,BK00433,Sir John Bagot Glubb,Britain and the Arabs,Politics,English,William B.Dana,1959,2799
434,BK00434,Michael Brecher,"Nehru ( A Political
Biography)",Historical Fiction,Hindi,"Oxford University Press,
New York",2004,2299
435,BK00435,K.M. Panikar,"The Afro-Asian States
And Their Problems",Biography,Hindi,"Goerge Allen & Unwin
Ltd.",1963,499
436,BK00436,A. Goswami,Indian Terracotta Art,Cultural,Hindi,Rupa & Co. Ltd.,1993,599
437,BK00437,"K.P.V. Menon & K.M.
Pandalai","The Coconut Palm - A
Monograph",Cultural,Telugu,India Cultral Committee,1987,899
